artist,album,title,url,lyrics,wordcount,most_common
Adele,Woman 2008,Chasing Pavements,https://www.lyrics.com/lyric/14593532/Adele/Chasing+Pavements,"I've made up my mind
Don't need to think it over
If I'm wrong I am right
Don't need to look no further
This ain't lust
I know this is love but

If I tell the world
I'll never say enough
Cause it was not said to you
And that's exactly what I need to do
If I'm in love with you

Should I give up
Or should I just keep chasing pavements?
Even if it leads nowhere
Or would it be a waste?
Even If I knew my place should I leave it there?
Should I give up
Or should I just keep chasing pavements?
Even if it leads nowhere

I'd build myself up
And fly around in circles
Waiting as my heart drops
And my back begins to tingle
Finally could this be it or

Should I give up
Or should I just keep chasing pavements?
Even if it leads nowhere
Or would it be a waste?
Even if I knew my place should I leave it there?
Should I give up
Or should I just keep chasing pavements?
Even if it leads nowhere yeah

Should I give up
Or should I just keep chasing pavements?
Even if, it leads nowhere
Or would it be a waste?
Even if I knew my place should I leave it there?
Should I give up,
Or should I just keep on chasing pavements?
Should I just keep on chasing pavements? Or

Should I give up
Or should I just keep chasing pavements?
Even if it leads nowhere
Or would it be a waste?
Even if I knew my place should I leave it there?
Should I give up
Or should I just keep chasing pavements?
Even if it leads nowhere",289,I
Adele,Now That's What I Call Music! 79,Someone Like You,https://www.lyrics.com/lyric/24040892/Adele/Someone+Like+You,"I heard that you're settled down
That you found a girl and you're married now
I heard that your dreams came true
Guess she gave you things, I didn't give to you
Old friend, why are you so shy?
Ain't like you to hold back or hide from the light

I hate to turn up out of the blue, uninvited
But I couldn't stay away, I couldn't fight it
I had hoped you'd see my face
And that you'd be reminded that for me, it isn't over

Never mind, I'll find someone like you
I wish nothing but the best for you, too
""Don't forget me,"" I beg
I remember you said
""Sometimes it lasts in love, but sometimes it hurts instead""
""Sometimes it lasts in love, but sometimes it hurts instead""

You know how the time flies
Only yesterday was the time of our lives
We were born and raised in a summer haze
Bound by the surprise of our glory days

I hate to turn up out of the blue, uninvited
But I couldn't stay away, I couldn't fight it
I had hoped you'd see my face
And that you'd be reminded that for me, it isn't over

Never mind, I'll find someone like you
I wish nothing but the best for you, too
""Don't forget me,"" I begged
I remember you said
""Sometimes it lasts in love, but sometimes it hurts instead""

Nothing compares, no worries or cares
Regrets and mistakes, they're memories made
Who would have known how bittersweet this would taste?

Never mind, I'll find someone like you
I wish nothing but the best for you
""Don't forget me,"" I beg
I remember you said
""Sometimes it lasts in love, but sometimes it hurts instead""

Never mind, I'll find someone like you
I wish nothing but the best for you, too
""Don't forget me,"" I begged
I remember you said
""Sometimes it lasts in love, but sometimes it hurts instead""
""Sometimes it lasts in love, but sometimes it hurts instead""",335,I
Adele,"Instrumental Hits, Vol. 2",Set Fire to the Rain [Adele Instrumental Cover],https://www.lyrics.com/lyric/32686543/Adele/Set+Fire+to+the+Rain+%5BAdele+Instrumental+Cover%5D,"I let it fall, my heart,
And as it fell you rose to claim it
It was dark and I was over
Until you kissed my lips and you saved me

My hands, they're strong
But my knees were far too weak
To stand in your arms
Without falling to your feet

But there's a side to you
That I never knew, never knew
All the things you'd say
They were never true, never true
And the games you play
You would always win, always win

But I set fire to the rain
Watched it pour as I touched your face
Well, it burned while I cried
'Cause I heard it screaming Out your name,
Your name

When I lay with you
I could stay there
Close my eyes
Feel you here forever
You and me together nothing gets better

'Cause there's a side to you
That I never knew, never knew
All the things you'd say
They were never true, never true
And the games you play
You would always win, always win

But I set fire to the rain
Watched it pour as I touched your face
Well, it burned while I cried
'Cause I heard it screaming out your name,
Your name

I set fire to the rain
And I threw us into the flames
Well, it felt something died
'Cause I knew that that was
The last time, the last time

Sometimes I wake up by the door,
That heart you caught must be waiting for you
Even now when we're already over
I can't help myself from looking for you

I set fire to the rain
Watched it pour as I touched your face
Well, it burned while I cried
'Cause I heard it screaming Out your name,
Your name

I set fire to the rain,
And I threw us into the flames
Well, it felt something died
'Cause I knew that, that was the last time
The last time

Let it burn
Let it burn
Let it burn",334,I
Adele,Skyfall,Skyfall,https://www.lyrics.com/lyric/28166568/Adele/Skyfall,"This is the end
Hold your breath and count to ten
Feel the earth move and then
Hear my heart burst again

For this is the end
I've drowned and dreamt this moment
So overdue I owe them
Swept away, I'm stolen

Let the sky fall
When it crumbles
We will stand tall
Face it all together

Let the sky fall
When it crumbles
We will stand tall
Face it all together
At skyfall
At skyfall

Skyfall is where we start
A thousand miles and poles apart
Where worlds collide and days are dark
You may have my number, you can take my name
But you'll never have my heart

Let the sky fall
When it crumbles
We will stand tall
Face it all together

Let the sky fall
When it crumbles
We will stand tall
Face it all together
At skyfall

Where you go I go
What you see I see
I know I'd never be me
Without the security
Of your loving arms
Keeping me from harm
Put your hand in my hand
And we'll stand

Let the sky fall
When it crumbles
We will stand tall
Face it all together

Let the sky fall
When it crumbles
We will stand tall
Face it all together
At skyfall

Let the sky fall
We will stand tall
At skyfall",220,stand
Adele,Skyfall,Skyfall [From Skyfall],https://www.lyrics.com/lyric/28371912/Adele/Skyfall+%5BFrom+Skyfall%5D,"This is the end
Hold your breath and count to ten
Feel the earth move and then
Hear my heart burst again

For this is the end
I've drowned and dreamt this moment
So overdue I owe them
Swept away, I'm stolen

Let the sky fall
When it crumbles
We will stand tall
Face it all together

Let the sky fall
When it crumbles
We will stand tall
Face it all together
At skyfall
At skyfall

Skyfall is where we start
A thousand miles and poles apart
Where worlds collide and days are dark
You may have my number, you can take my name
But you'll never have my heart

Let the sky fall
When it crumbles
We will stand tall
Face it all together

Let the sky fall
When it crumbles
We will stand tall
Face it all together
At skyfall

Where you go I go
What you see I see
I know I'd never be me
Without the security
Of your loving arms
Keeping me from harm
Put your hand in my hand
And we'll stand

Let the sky fall
When it crumbles
We will stand tall
Face it all together

Let the sky fall
When it crumbles
We will stand tall
Face it all together
At skyfall

Let the sky fall
We will stand tall
At skyfall",220,stand
Adele,"The Dome, Vol. 57",Rolling In the Deep,https://www.lyrics.com/lyric/23765185/Adele/Rolling+In+the+Deep,"There's a fire starting in my heart
Reaching a fever pitch and it's bringing me out the dark
Finally I can see you crystal clear
Go 'head and sell me out and I'll lay your shit bare
See how I'll leave with every piece of you
Don't underestimate the things that I will do
There's a fire starting in my heart
Reaching a fever pitch and it's bringing me out the dark

The scars of your love remind me of us
They keep me thinking that we almost had it all
The scars of your love they leave me breathless, I can't help feeling
We could have had it all (you're gonna wish you never had met me)
Rolling in the deep (tears are gonna fall, rolling in the deep)
You had my heart inside of your hand (you're gonna wish you never had met me)
And you played it to the beat (tears are gonna fall, rolling in the deep)

Baby I have no story to be told
But I've heard one on you and I'm gonna make your head burn
Think of me in the depths of your despair
Making a home down there 'cause mine sure won't be shared

The scars of your love remind me of us (you're gonna wish you never had met me)
They keep me thinking that we almost had it all (tears are gonna fall, rolling in the deep)
The scars of your love they leave me breathless, I can't help feeling
We could have had it all (you're gonna wish you never had met me)
Rolling in the deep (tears are gonna fall, rolling in the deep)
You had my heart inside of your hand (you're gonna wish you never had met me)
And you played it to the beat (tears are gonna fall, rolling in the deep)

We could've had it all
Rolling in the deep
You had my heart inside your hand
But you played it with a beating

Throw your soul through every open door
Count your blessings to find what you look for
Turned my sorrow into treasured gold
You pay me back in kind and reap just what you sow

(You're gonna wish you never had met me) we could've had it all
We could've had it all (tears are gonna fall, rolling in the deep)
It all, it all, it all, (you're gonna wish you never had met me)
We could have had it all (you're gonna wish you never had met me)
Rolling in the deep (tears are gonna fall, rolling in the deep)
You had my heart inside of your hand (you're gonna wish you never had met me)
And you played it to the beat (tears are gonna fall, rolling in the deep)

We could've had it all (you're gonna wish you never had met me)
Rolling in the deep (tears are gonna fall, rolling in the deep)
You had my heart inside your hand (you're gonna wish you never had met me)
But you played it, you played it, you played it, you played it
To the beat",517,gonna
Adele,Rumour Has It,Rumour Has It,https://www.lyrics.com/lyric/28446968/Adele/Rumour+Has+It,"She, she ain't real
She ain't gonna be able to love you like I will
She is a stranger
You and I have history
Or don't you remember
Sure, she's got it all
But, baby, is that really what you want

Bless your soul, you've got you're head in the clouds
You made a fool out of you
And, boy, she's bringing you down
She made your heart melt
But you're cold to the core
Now rumor has it she ain't got your love anymore

Rumor has it, ooh
Rumor has it, ooh
Rumor has it, ooh
Rumor has it, ooh
Rumor has it, ooh
Rumor has it, ooh
Rumor has it, ooh
Rumor has it, ooh

She is half your age
But I'm guessing that's the reason that you stayed
I heard you've been missing me
You've been telling people things that you shouldn't be
Like when we creep out and she ain't around
Haven't you heard the rumors

Bless your soul, you've got your head in the clouds
You made a fool out of me
And, boy, you're bringing me down
You made my heart melt, yet I'm cold to the core
But rumor has it I'm the one you're leaving her for

Rumor has it, ooh
Rumor has it, ooh
Rumor has it, ooh
Rumor has it, ooh
Rumor has it, ooh
Rumor has it, ooh
Rumor has it, ooh
Rumor has it, ooh

All of these words whispered in my ear
Tell a story that I cannot bear to hear
Just 'cause I said it, it don't mean that I meant it
People say crazy things
Just 'cause I said it, don't mean that I meant it
Just 'cause you heard it

Rumor has it, ooh,
Rumor has it, ooh,
Rumor has it, ooh,
Rumor has it, ooh,
Rumor has it, ooh,
Rumor has it, ooh,
Rumor has it, ooh,
Rumor has it, ooh,
Rumor has it, ooh,
Rumor has it, ooh,
Rumor has it, ooh,
Rumor has it, ooh,
Rumor has it, ooh,
Rumor has it, ooh

But rumor has it he's the one I'm leaving you for",353,"it,"
Adele,Live at the Royal Albert Hall,Turning Tables,https://www.lyrics.com/lyric/24967096/Adele/Turning+Tables,"Close enough to start a war
All that I have is on the floor
God only knows what we're fighting for
All that I say, you always say more

I can't keep up with your turning tables
Under your thumb, I can't breathe

So I won't let you close enough to hurt me
No, I won't ask you, you to just desert me
I can't give you, what you think you gave me
It's time to say goodbye to turning tables
To turning tables

Under haunted skies I see you
Where love is lost, your ghost is found
I braved a hundred storms to leave you
As hard as you try, no I will never be knocked down

I can't keep up with your turning tables
Under your thumb, I can't breathe

So I won't let you close enough to hurt me, no
I won't ask you, you to just desert me
I can't give you, what you think you gave me
It's time to say goodbye to turning tables
Turning tables

Next time I'll be braver
I'll be my own savior
When the thunder calls for me
Next time I'll be braver
I'll be my own savior
Standing on my own two feet

I won't let you close enough to hurt me, no
I won't ask you, you to just desert me
I can't give you, what you think you gave me
It's time to say goodbye to turning tables
To turning tables
Turning tables, yeah
Turning oh",249,I
Adele,Don't You Remember,Don't You Remember,https://www.lyrics.com/lyric/28446995/Adele/Don%27t+You+Remember,"When will I see you again?
You left with no goodbye, not a single word was said
No final kiss to seal anything
I had no idea of the state we were in

I know I have a fickle heart and a bitterness
And a wandering eye, and a heaviness in my head
But don't you remember, don't you remember?
The reason you loved me before,
Baby please remember me once more

When was the last time you thought of me?
Or have you completely erased me from your memories?
I often think about where I went wrong
The more I do, the less I know

But I know I have a fickle heart and a bitterness
And a wandering eye, and a heaviness in my head
But don't you remember, don't you remember?
The reason you loved me before
Baby please remember me once more

Oh, I gave you the space so you could breathe
I kept my distance so you would be free
In hope that you find the missing piece
To bring you back to me

Why don't you remember, don't you remember?
The reason you loved me before
Baby please remember me once more
When will I see you again?",204,I
Adele,21 [Bonus Tracks],Don't You Remember?,https://www.lyrics.com/lyric/24066476/Adele/Don%27t+You+Remember%3F,"When will I see you again?
You left with no goodbye, not a single word was said
No final kiss to seal anything
I had no idea of the state we were in

I know I have a fickle heart and a bitterness
And a wandering eye, and a heaviness in my head
But don't you remember, don't you remember?
The reason you loved me before,
Baby please remember me once more

When was the last time you thought of me?
Or have you completely erased me from your memories?
I often think about where I went wrong
The more I do, the less I know

But I know I have a fickle heart and a bitterness
And a wandering eye, and a heaviness in my head
But don't you remember, don't you remember?
The reason you loved me before
Baby please remember me once more

Oh, I gave you the space so you could breathe
I kept my distance so you would be free
In hope that you find the missing piece
To bring you back to me

Why don't you remember, don't you remember?
The reason you loved me before
Baby please remember me once more
When will I see you again?",204,I
Adele,Live at the Royal Albert Hall,Set Fire To the Rain,https://www.lyrics.com/lyric/24967095/Adele/Set+Fire+To+the+Rain,"I let it fall, my heart
And as it fell you rose to claim it
It was dark and I was over
Until you kissed my lips and you saved me

My hands, they're strong
But my knees were far too weak
To stand in your arms
Without falling to your feet

But there's a side to you
That I never knew, never knew
All the things you'd say
They were never true, never true
And the games you play
You would always win, always win

But I set fire to the rain
Watched it pour as I touched your face
Well, it burned while I cried
'Cause I heard it screaming out your name, your name

When I lay with you
I could stay there
Close my eyes
Feel you here forever
You and me together
Nothing is better

But there's a side to you
That I never knew, never knew
All the things you'd say
They were never true, never true
And the games you play
You would always win, always win

But I set fire to the rain
Watched it pour as I touched your face
Well, it burned while I cried
'Cause I heard it screaming out your name, your name

I set fire to the rain
And I threw us into the flames
Where it felt something die
'Cause I knew that that was the last time, the last time

Sometimes I wake up by the door
That heart you caught must be waiting for you
Even now when we're already over
I can't help myself from looking for you

I set fire to the rain
Watched it pour as I touched your face
Well, it burned while I cried
'Cause I heard it screaming out your name, your name

I set fire to the rain
And I threw us into the flames
Where it felt something die
'Cause I knew that that was the last time, the last time, oh, oh

Oh no
Let it burn
Oh oh oh
Let it burn
Let it burn",341,I
Adele,He Won't Go,He Won't Go,https://www.lyrics.com/lyric/28446976/Adele/He+Won%27t+Go,"Some say, I'll be better without you,
They don't know you like I do,
Or at least as far as I thought I knew
I can't bear this time,
It drags, as I lose my mind
Reminded by things I find
I know some clothes you left behind.
Wake me up, wake me up when all is done
I won't rise until this battle's won
My dignity is become undone

But I won't go
I can't do it on my own
If this ain't love, then what is?
I'm willing to take the risk
I won't go, I can't do it on my own,
If this is ain't love, then what is?
I'm willing to take the risk

So petrified, I'm so scared to step into this right,
What if I lose my heart and fail the ?
I won't forgive me if I gave up trying
I heard his voice today
I didn't know a single word he said
Now I'm resemblance to the man I met
Just a vague and broken boy instead

But I won't go, I can't do it on my own
If this ain't love, then what is?
I'm willing to take the risk
I won't go, I can't do it on my own
If this ain't love, then what is?
I'm willing to take the risk

There will be times, we'll try and give it up
Bursting at the seams, no doubt
We almost fall apart and burn up easy
So watch them turn to dust
But nothing will never taint us

I won't go, I can't do it on my own
If this ain't love, then what is?
I'm willing to take the risk
I won't go, I can't do it on my own
If this ain't love, then what is?
I'm willing to take the risk

Will he, will he still remember me?
Will he still love me even when he's free
Or will he go back to the place where
He will choose the poison over me?
When we spoke yesterday
He said to hold my breath, to sit and wait
I'll be home soon, I won't be late

He won't go
He can't do it on his own
If this ain't love, then what is?
He's willing to take the risk
So I won't go, I can't do it on his own,
If this ain't love, then what is?
I'm willing to take the risk

'Cause he won't go
He can't do it on his own
If this ain't love, then what is?
We're willing to take the risk
I won't go! I can't do it on my own
If this ain't love, then what is?
I'm willing to take the risk",452,I
Adele,Live at the Royal Albert Hall,Take It All,https://www.lyrics.com/lyric/24967092/Adele/Take+It+All,"Didn't I give it all?
Tried my best
Gave you everything I had, everything and no less
Didn't I do it right?
Did I let you down?
Maybe you got too used to having me 'round
Still how can you walk away
From all my tears
It's gonna be an empty road without me right here
But go on and take it, take it all with you
Don't look back at this crumbling fool
Just take it all with my love, take it all with my love

Maybe I should leave, to help you see
Nothing is better than this and this is everything we need
So is it over?
Is this really it, you're giving up so easily
I thought you loved me more than this

But go on, go on, take it, take it all with you
Don't look back at this crumbling fool
Just take it all with my love, take it all with my love

I will change if I must
Slow it down and bring it home, I will adjust
Oh if only, if only you knew
Everything I do, is for you

But go on, go on and take it, take it all with you
Don't look back at this crumbling fool
Just take it, take it all with you
Don't look back at this crumbling fool
Just take it all, with my love
Take it all with my love
You take it all with my love",243,take
Adele,I'll Be Waiting,I'll Be Waiting,https://www.lyrics.com/lyric/28447016/Adele/I%27ll+Be+Waiting,"Hold me closer, one more time
Say that you love me in your last goodbye
Please forgive me, for my sins
Yes, I swam dirty waters
But you pushed me in
I've seen your face, under every sky
Over every border and on every line
You know my heart, more than I do
We were the greatest, me and you

But we had time against us
And miles between us
The heavens cried
I know I left you speechless
But now the sky has cleared and it's blue
And I see my future in you

I'll be waiting for you when you're ready to love me again
I'll put my hands up
I'll do everything different
I'll be better to you,
I'll be waiting for you when you're ready to love me again
I'll put my hands up
I'll be somebody different
I'll be better to you

Let me stay here for just one more night
Build your world around me
And pull me to the light
So I can tell you that I was wrong
I was a child then, but now I'm willing to learn

But we had time against us
And miles between us
The heavens cried
I know I left you speechless
But now the sky has cleared and it's blue
And I see my future in you

I'll be waiting for you when you're ready to love me again
I'll put my hands up
I'll do everything different
I'll be better to you
I'll be waiting for you when you're ready to love me again
I'll put my hands up
I'll be somebody different
I'll be better to you

Time against us
Miles between us
Heavens cried
I know I left you speechless
Time against us
Miles between us
Heavens cried
I know I left you speechless
I know I left you speechless

I'll be waiting
I'll be waiting for you when you're ready to love me again
I'll put my hands up
I'll do everything different
I'll be better to you
I'll be waiting for you when you're ready to love me again
I'll put my hands up
I'll be somebody different
I'll be better for you",363,I'll
Adele,Live at the Royal Albert Hall,Lovesong,https://www.lyrics.com/lyric/24967088/Adele/Lovesong,"Whenever I'm alone with you
You make me feel like I am home again
Whenever I'm alone with you
You make me feel like I am whole again

Whenever I'm alone with you
You make me feel like I am young again
Whenever I'm alone with you
You make me feel like I am fun again

However far away I will always love you
However long I stay I will always love you
Whatever words I say I will always love you
I will always love you

Whenever I'm alone with you
You make me feel like I am free again, yes
Whenever I'm alone with you
You make me feel like I am clean again, yeah

However far away I will always love you
However long I stay I will always love you
Whatever words I say I will always love you
I will always love you

However far away I will always love you
However long I stay I will always love you
Whatever words I say I will always love you
I will always love you
I will always love you
'Cause I love you
Yes I do and always loved you",195,I
Adele,21,I Found a Boy [*],https://www.lyrics.com/lyric/28912361/Adele/I+Found+a+Boy+%5B%2A%5D,"I thought I told you, he'd be home soon
Couldn't help myself, you're too good to be true.
I fall short each time,
Every time he ain't here
You and your charm creep closer
Closer and near
Like a fool for fire, I fall, with my pride and all.
Like a bomb before explosion,
Ticking by your call,
You're the wiser one, disguised from greed,
And I'm just a child who belongs on her knees.

But I found a boy who I love more,
Than I ever did you before,
So stand beside the river I cried,
And lay yourself down.
Look how you want me now that I don't need you.

So, you thought that I'd crumble to my knees
At the first sight of you crawling back to me
To whisper ""will you leave your man? ""
Cause you swear that this time you can stand by me.
I won't stand by you.

Cause I found a boy who I love more,
Than I ever did you before,
So stand beside the river I cried
And lay yourself down.
Look how you want me now that I don't need you!

I ain't yours for no taking,
You must be mistaken
I could never look into your eyes, and settle for wrong
And ignore the right

When I found a boy who loves me more,
Than you ever did me before.
So stand beside the river you cried
And lay yourself down!
Look how you want me now that I don't need you!",254,I
Adele,21 [Australian Bonus Track Edition],If it Hadn't Been for Love [*],https://www.lyrics.com/lyric/22886506/Adele/If+it+Hadn%27t+Been+for+Love+%5B%2A%5D,"Never woulda hitch-hiked to Birmingham
If it hadn't been for love
Never woulda caught the train to Louisian'
If it hadn't been for love
Never woulda run through the blindin' rain
Without one dollar to my name
If it hadn't been, if it hadn't been for love

Never woulda seen the trouble that I'm in
If it hadn't been for love
Woulda been gone like a wayward wind
If it hadn't been for love
Nobody knows it better than me
I wouldn't be wishing I was free
If it hadn't been, if it hadn't been for love

Four cold walls against my will
At least I know he's lying still
Four cold walls without parole
Lord have mercy on my soul

Never woulda gone to that side of town
If it hadn't been for love
Never woulda took a mind to track him down
If it hadn't been for love
Never woulda loaded up a forty-four
And put myself behind a jailhouse door
If it hadn't been, if it hadn't been for love

Four cold walls against my will
At least I know he's lying still
Four cold walls without parole
Lord have mercy on my soul

Never woulda hitch hiked to Birmingham
If it hadn't been for love
Never woulda caught the train to Louisian'
If it hadn't been for love
Never woulda loaded up a forty four
And put myself behind a jailhouse door
If it hadn't been, if it hadn't been for love
If it hadn't been, if it hadn't been for love
If it hadn't been, if it hadn't been for love",266,If
Adele,21 [Australian Bonus Track Edition],Hiding My Heart [*],https://www.lyrics.com/lyric/22886505/Adele/Hiding+My+Heart+%5B%2A%5D,"This is how the story went
I met someone by accident
It blew me away
Blew me away

It was in the darkest of my days
When you took my sorrow and you took my pain
And buried them away, you buried them away

I wish I could lay down beside you
When the day is done
And wake up to your face against the morning sun
But like everything I've ever known
You disappear one day
So I spend my whole life hiding my heart away

Dropped you off at the train station
Put a kiss on top of your head
Watch you wave
And watched you wave

Then I went on home to my skyscrapers
And neon lights and waiting papers
That I call home
I call that home

I wish I could lay down beside you
When the day is done
And wake up to your face against the morning sun
But like everything I've ever known
You disappear one day
So I spend my whole life hiding my heart away, away

Woke up feeling heavy-hearted
I'm going back to where I started
The morning rain, the morning rain
And though I wish that you were here
On that same old road that brought me here
It's calling me home, It's calling me home

I wish I could lay down beside you
When the day is done
And wake up to your face against the morning sun
But like everything I've ever known
You disappear one day
So I spend my whole life hiding my heart away
I can't spend my whole life hiding my heart away",270,I
Adele,21 [Bonus Tracks],Turning Tables [Live Acoustic] [Live],https://www.lyrics.com/lyric/24066468/Adele/Turning+Tables+%5BLive+Acoustic%5D+%5BLive%5D,"Close enough to start a war
All that I have is on the floor
God only knows what we're fighting for
All that I say, you always say more

I can't keep up with your turning tables
Under your thumb, I can't breathe

So I won't let you close enough to hurt me
No, I won't ask you, you to just desert me
I can't give you, what you think you gave me
It's time to say goodbye to turning tables
To turning tables

Under haunted skies I see you
Where love is lost, your ghost is found
I braved a hundred storms to leave you
As hard as you try, no I will never be knocked down

I can't keep up with your turning tables
Under your thumb, I can't breathe

So I won't let you close enough to hurt me, no
I won't ask you, you to just desert me
I can't give you, what you think you gave me
It's time to say goodbye to turning tables
Turning tables

Next time I'll be braver
I'll be my own savior
When the thunder calls for me
Next time I'll be braver
I'll be my own savior
Standing on my own two feet

I won't let you close enough to hurt me, no
I won't ask you, you to just desert me
I can't give you, what you think you gave me
It's time to say goodbye to turning tables
To turning tables
Turning tables, yeah
Turning oh",249,I
Adele,21 [Bonus Tracks],Don't You Remember? [Live Acoustic] [Live],https://www.lyrics.com/lyric/24066467/Adele/Don%27t+You+Remember%3F+%5BLive+Acoustic%5D+%5BLive%5D,"When will I see you again?
You left with no goodbye, not a single word was said
No final kiss to seal anything
I had no idea of the state we were in

I know I have a fickle heart and a bitterness
And a wandering eye, and a heaviness in my head
But don't you remember, don't you remember?
The reason you loved me before
Baby please remember me once more

When was the last time you thought of me?
Or have you completely erased me from your memories?
I often think about where I went wrong
The more I do, the less I know

But I know I have a fickle heart and a bitterness
And a wandering eye, and a heaviness in my head
But don't you remember, don't you remember?
The reason you loved me before
Baby please remember me once more

Oh, I gave you the space so you could breathe
I kept my distance so you would be free
In hope that you find the missing piece
To bring you back to me

Why don't you remember, don't you remember?
The reason you loved me before
Baby please remember me once more
When will I see you again?",204,I
Adele,21 [Demo Bonus Tracks],Love Song,https://www.lyrics.com/lyric/23678638/Adele/Love+Song,"Whenever I'm alone with you
You make me feel like I am home again
Whenever I'm alone with you
You make me feel like I am whole again

Whenever I'm alone with you
You make me feel like I am young again
Whenever I'm alone with you
You make me feel like I am fun again

However far away I will always love you
However long I stay I will always love you
Whatever words I say I will always love you
I will always love you

Whenever I'm alone with you
You make me feel like I am free again, yes
Whenever I'm alone with you
You make me feel like I am clean again, yeah

However far away I will always love you
However long I stay I will always love you
Whatever words I say I will always love you
I will always love you

However far away I will always love you
However long I stay I will always love you
Whatever words I say I will always love you
I will always love you
I will always love you
'Cause I love you
Yes I do and always loved you",195,I
Adele,21 [Demo Bonus Tracks],Turning Tables [Live Acoustic] [Bonus Track] [Live][*],https://www.lyrics.com/lyric/23678636/Adele/Turning+Tables+%5BLive+Acoustic%5D+%5BBonus+Track%5D+%5BLive%5D%5B%2A%5D,"Close enough to start a war
All that I have is on the floor
God only knows what we're fighting for
All that I say, you always say more

I can't keep up with your turning tables
Under your thumb, I can't breathe

So I won't let you close enough to hurt me
No, I won't ask you, you to just desert me
I can't give you, what you think you gave me
It's time to say goodbye to turning tables
To turning tables

Under haunted skies I see you
Where love is lost, your ghost is found
I braved a hundred storms to leave you
As hard as you try, no I will never be knocked down

I can't keep up with your turning tables
Under your thumb, I can't breathe

So I won't let you close enough to hurt me, no
I won't ask you, you to just desert me
I can't give you, what you think you gave me
It's time to say goodbye to turning tables
Turning tables

Next time I'll be braver
I'll be my own savior
When the thunder calls for me
Next time I'll be braver
I'll be my own savior
Standing on my own two feet

I won't let you close enough to hurt me, no
I won't ask you, you to just desert me
I can't give you, what you think you gave me
It's time to say goodbye to turning tables
To turning tables
Turning tables, yeah
Turning oh",249,I
Adele,21 [Demo Bonus Tracks],Don't You Remember [Live Acoustic] [Bonus Track] [Live][*],https://www.lyrics.com/lyric/23678635/Adele/Don%27t+You+Remember+%5BLive+Acoustic%5D+%5BBonus+Track%5D+%5BLive%5D%5B%2A%5D,"When will I see you again?
You left with no goodbye, not a single word was said
No final kiss to seal anything
I had no idea of the state we were in

I know I have a fickle heart and a bitterness
And a wandering eye, and a heaviness in my head
But don't you remember, don't you remember?
The reason you loved me before
Baby please remember me once more

When was the last time you thought of me?
Or have you completely erased me from your memories?
I often think about where I went wrong
The more I do, the less I know

But I know I have a fickle heart and a bitterness
And a wandering eye, and a heaviness in my head
But don't you remember, don't you remember?
The reason you loved me before
Baby please remember me once more

Oh, I gave you the space so you could breathe
I kept my distance so you would be free
In hope that you find the missing piece
To bring you back to me

Why don't you remember, don't you remember?
The reason you loved me before
Baby please remember me once more
When will I see you again?",204,I
Adele,Chilled Afterhours,Rolling In the Deep [Jamie xx Shuffle],https://www.lyrics.com/lyric/23743774/Adele/Rolling+In+the+Deep+%5BJamie+xx+Shuffle%5D,"There's a fire starting in my heart
Reaching a fever pitch and it's bringing me out the dark
Finally I can see you crystal clear
Go 'head and sell me out and I'll lay your ship bare
See how I leave with every piece of you
Don't underestimate the things that I will do
There's a fire starting in my heart
Reaching a fever pitch and its bringing me out the dark

The scars of your love remind me of us
They keep me thinking that we almost had it all
The scars of your love they leave me breathless, I can't help feeling
We could have had it all (you're gonna wish you never had met me)
Rolling in the deep (tears are gonna fall, rolling in the deep)
You had my heart inside of your hand (you're gonna wish you never had met me)
And you played it to the beat (tears are gonna fall, rolling in the deep)

Baby I have no story to be told
But I've heard one on you and I'm gonna make your head burn
Think of me in the depths of your despair
Making a home down there 'cause mine sure won't be shared

The scars of your love remind me of us (you're gonna wish you never had met me)
They keep me thinking that we almost had it all (tears are gonna fall, rolling in the deep)
The scars of your love they leave me breathless, I can't help feeling
We could have had it all (you're gonna wish you never had met me)
Rolling in the deep (tears are gonna fall, rolling in the deep)
You had my heart inside of your hand (you're gonna wish you never had met me)
And you played it to the beat (tears are gonna fall, rolling in the deep)

We could've had it all
Rolling in the deep
You had my heart inside your hand
But you played it with a beating

Throw your soul through every open door
Count your blessings to find what you look for
Turned my sorrow into treasured gold
You pay me back in kind and reap just what you sow

(You're gonna wish you never had met me) we could've had it all
We could've had it all (tears are gonna fall, rolling in the deep)
It all, it all, it all, (you're gonna wish you never had met me)
We could have had it all (you're gonna wish you never had met me)
Rolling in the deep (tears are gonna fall, rolling in the deep)
You had my heart inside of your hand (you're gonna wish you never had met me)
And you played it to the beat (tears are gonna fall, rolling in the deep)

We could've had it all (you're gonna wish you never had met me)
Rolling in the deep (tears are gonna fall, rolling in the deep)
You had my heart inside your hand (you're gonna wish you never had met me)
But you played it, you played it, you played it, you played it
To the beat",517,gonna
